Time,Day,Hour,K_Value
2023-01-08 15:18,Sunday,15,1
2023-01-08 15:19,Sunday,15,1
2023-01-08 15:20,Sunday,15,1
2023-01-08 15:21,Sunday,15,1
2023-01-08 15:22,Sunday,15,1
2023-01-08 15:23,Sunday,15,1
2023-01-08 15:24,Sunday,15,1
2023-01-08 15:25,Sunday,15,1
2023-01-08 15:26,Sunday,15,1
2023-01-08 15:27,Sunday,15,1
2023-01-08 15:28,Sunday,15,1
2023-01-08 15:29,Sunday,15,1
2023-01-08 15:30,Sunday,15,1
2023-01-08 15:31,Sunday,15,1
2023-01-08 15:32,Sunday,15,1
2023-01-08 15:33,Sunday,15,1
2023-01-08 15:34,Sunday,15,1
2023-01-08 15:35,Sunday,15,1
2023-01-08 15:36,Sunday,15,1
2023-01-08 15:37,Sunday,15,1
2023-01-08 15:38,Sunday,15,1
2023-01-08 15:39,Sunday,15,1
2023-01-08 15:40,Sunday,15,1
2023-01-08 15:41,Sunday,15,1
2023-01-08 15:42,Sunday,15,1
2023-01-08 15:43,Sunday,15,1
2023-01-08 15:44,Sunday,15,1
2023-01-08 15:45,Sunday,15,1
2023-01-08 15:46,Sunday,15,1
2023-01-08 15:47,Sunday,15,1
2023-01-08 15:48,Sunday,15,1
2023-01-08 15:49,Sunday,15,1
2023-01-08 15:50,Sunday,15,1
2023-01-08 15:51,Sunday,15,1
2023-01-08 15:52,Sunday,15,1
2023-01-08 15:53,Sunday,15,1
2023-01-08 15:54,Sunday,15,1
2023-01-08 15:55,Sunday,15,1
2023-01-08 15:56,Sunday,15,1
2023-01-08 15:57,Sunday,15,1
2023-01-08 15:58,Sunday,15,1
2023-01-08 15:59,Sunday,15,1
2023-01-08 16:00,Sunday,16,1
2023-01-08 16:01,Sunday,16,1
2023-01-08 16:02,Sunday,16,1
2023-01-08 16:03,Sunday,16,1
2023-01-08 16:04,Sunday,16,1
2023-01-08 16:05,Sunday,16,1
2023-01-08 16:06,Sunday,16,1
2023-01-08 16:07,Sunday,16,1
2023-01-08 16:08,Sunday,16,1
2023-01-08 16:09,Sunday,16,1
2023-01-08 16:10,Sunday,16,1
2023-01-08 16:11,Sunday,16,1
2023-01-08 16:12,Sunday,16,1
2023-01-08 16:13,Sunday,16,1
2023-01-08 16:14,Sunday,16,1
2023-01-08 16:15,Sunday,16,1
2023-01-08 16:16,Sunday,16,1
2023-01-08 16:17,Sunday,16,1
2023-01-08 16:18,Sunday,16,1
2023-01-08 16:19,Sunday,16,1
2023-01-08 16:20,Sunday,16,1
2023-01-08 16:21,Sunday,16,1
2023-01-08 16:22,Sunday,16,1
2023-01-08 16:23,Sunday,16,1
2023-01-08 16:24,Sunday,16,1
2023-01-08 16:25,Sunday,16,1
2023-01-08 16:26,Sunday,16,1
2023-01-08 16:27,Sunday,16,1
2023-01-08 16:28,Sunday,16,1
2023-01-08 16:29,Sunday,16,1
2023-01-08 16:30,Sunday,16,1
2023-01-08 16:31,Sunday,16,1
2023-01-08 16:32,Sunday,16,1
2023-01-08 16:33,Sunday,16,1
2023-01-08 16:34,Sunday,16,1
2023-01-08 16:35,Sunday,16,1
2023-01-08 16:36,Sunday,16,1
2023-01-08 16:37,Sunday,16,1
2023-01-08 16:38,Sunday,16,1
2023-01-08 16:39,Sunday,16,1
2023-01-08 16:40,Sunday,16,1
2023-01-08 16:41,Sunday,16,1
2023-01-08 16:42,Sunday,16,1
2023-01-08 16:43,Sunday,16,1
2023-01-08 16:44,Sunday,16,1
2023-01-08 16:45,Sunday,16,1
2023-01-08 16:46,Sunday,16,1
2023-01-08 16:47,Sunday,16,1
2023-01-08 16:48,Sunday,16,1
2023-01-08 16:49,Sunday,16,1
2023-01-08 16:50,Sunday,16,1
2023-01-08 16:51,Sunday,16,1
2023-01-08 16:52,Sunday,16,1
2023-01-08 16:53,Sunday,16,1
2023-01-08 16:54,Sunday,16,1
2023-01-08 16:55,Sunday,16,1
2023-01-08 16:56,Sunday,16,1
2023-01-08 16:57,Sunday,16,1
2023-01-08 16:58,Sunday,16,1
2023-01-08 16:59,Sunday,16,1
2023-01-08 17:00,Sunday,17,1
2023-01-08 17:01,Sunday,17,1
2023-01-08 17:02,Sunday,17,1
2023-01-08 17:03,Sunday,17,1
2023-01-08 17:04,Sunday,17,1
2023-01-08 17:05,Sunday,17,1
2023-01-08 17:06,Sunday,17,1
2023-01-08 17:07,Sunday,17,1
2023-01-08 17:08,Sunday,17,1
2023-01-08 17:09,Sunday,17,1
2023-01-08 17:10,Sunday,17,1
2023-01-08 17:11,Sunday,17,1
2023-01-08 17:12,Sunday,17,1
2023-01-08 17:13,Sunday,17,1
2023-01-08 17:14,Sunday,17,1
2023-01-08 17:15,Sunday,17,1
2023-01-08 17:16,Sunday,17,1
2023-01-08 17:17,Sunday,17,1
2023-01-08 17:18,Sunday,17,1
2023-01-08 17:19,Sunday,17,1
2023-01-08 17:20,Sunday,17,1
2023-01-08 17:21,Sunday,17,1
2023-01-08 17:22,Sunday,17,1
2023-01-08 17:23,Sunday,17,1
2023-01-08 17:24,Sunday,17,1
2023-01-08 17:25,Sunday,17,1
2023-01-08 17:26,Sunday,17,1
2023-01-08 17:27,Sunday,17,1
2023-01-08 17:28,Sunday,17,1
2023-01-08 17:29,Sunday,17,1
2023-01-08 17:30,Sunday,17,1
2023-01-08 17:31,Sunday,17,1
2023-01-08 17:32,Sunday,17,1
2023-01-08 17:33,Sunday,17,1
2023-01-08 17:34,Sunday,17,1
2023-01-08 17:35,Sunday,17,1
2023-01-08 17:36,Sunday,17,1
2023-01-08 17:37,Sunday,17,1
2023-01-08 17:38,Sunday,17,1
2023-01-08 17:39,Sunday,17,1
2023-01-08 17:40,Sunday,17,1
2023-01-08 17:41,Sunday,17,1
2023-01-08 17:42,Sunday,17,1
2023-01-08 17:43,Sunday,17,1
2023-01-08 17:44,Sunday,17,1
2023-01-08 17:45,Sunday,17,1
2023-01-08 17:46,Sunday,17,1
2023-01-08 17:47,Sunday,17,1
2023-01-08 17:48,Sunday,17,1
2023-01-08 17:49,Sunday,17,1
2023-01-08 17:50,Sunday,17,1
2023-01-08 17:51,Sunday,17,1
2023-01-08 17:52,Sunday,17,1
2023-01-08 17:53,Sunday,17,1
2023-01-08 17:54,Sunday,17,1
2023-01-08 17:55,Sunday,17,1
2023-01-08 17:56,Sunday,17,1
2023-01-08 17:57,Sunday,17,1
2023-01-08 17:58,Sunday,17,1
2023-01-08 17:59,Sunday,17,1
2023-01-08 18:00,Sunday,18,1
2023-01-08 18:01,Sunday,18,1
2023-01-08 18:02,Sunday,18,1
2023-01-08 18:03,Sunday,18,1
2023-01-08 18:04,Sunday,18,1
2023-01-08 18:05,Sunday,18,1
2023-01-08 18:06,Sunday,18,1
2023-01-08 18:07,Sunday,18,1
2023-01-08 18:08,Sunday,18,1
2023-01-08 18:09,Sunday,18,1
2023-01-08 18:10,Sunday,18,1
2023-01-08 18:11,Sunday,18,1
2023-01-08 18:12,Sunday,18,1
2023-01-08 18:13,Sunday,18,1
2023-01-08 18:14,Sunday,18,1
2023-01-08 18:15,Sunday,18,1
2023-01-08 18:16,Sunday,18,1
2023-01-08 18:17,Sunday,18,1
2023-01-08 18:18,Sunday,18,1
2023-01-08 18:19,Sunday,18,1
2023-01-08 18:20,Sunday,18,1
2023-01-08 18:21,Sunday,18,1
